name;id
Inden- og udendørs belægninger;cc9cf10e-924c-4a5f-869d-e46a4a6d6389
Indendørs maling;15b1972f-0d65-4b50-b5d2-ef8738075134
Indervægge;e9d22400-3b26-40b4-917c-3f029044e181
Isokorb termiske barrierer ;a3eae059-5a65-4ace-9b90-244f9df8d96b
Kabler;4227948c-f40c-46fa-b080-3aafd49a5420
Kalciumsilikat;1a2a2023-0402-41cc-ab59-95659c89e232
Kalk;72e4414e-a29f-4040-aa9a-f1ce03e601a1
Kalksandsten;838337c7-3eb1-48bf-acf4-4beb5468c9cb
Kautsjuk / Gummi;223d02b9-bad4-4b1d-b201-14adb05f53f3
Klimatisering / køleaggregater;120aacef-5e45-440e-a036-5dd520205d89
Kobberplader;69cd3dd3-e817-43f9-a548-17943f671d9c
Kobberprofiler;5c679b75-de9e-45e2-be86-7f103f05d4ce
Kobberrør;41b760e1-1d1f-49a4-98e2-8a128969a4c7
Konstruktionstræ, savet og tørret;05e54118-bbdf-488a-a489-18154376750e
Konstruktionstræ, savet og tørret (KVH-kvalitet);6a4b2419-44e3-4b63-a635-9cf27dd68fb8
Kontakter og stikkontakter;bbf61938-df63-4aa1-8e21-78b1f208d458
Kork;80d0f67b-0f10-4933-a617-10cc0e813751
Krydsfiner;5cb6330d-e4e5-49e4-a49f-8ca6757180b4
Krydslamineret træ (CLT);bb123859-a948-4d4d-b55a-221e314ae1ff
Kunststen;632e6e9b-e384-4515-b44e-4749c9815ed1
Kølemidler;bc75d058-6f5f-477e-91aa-ca513f9e3b8f
LVL;ba529dda-8dea-4f63-ac4b-dd459a834234
LVL (2);c932c80d-0155-42ab-87c7-c7b8cb0fc44b
Lagring;d1505d72-72b1-4b36-bbfe-8d6770f0a92f
Laksystemer til metal;e678de72-e042-495e-9f35-a3395ace9073
Laksystemer til træfacader;e69ad573-04d4-4b51-a174-f95974ec11c7
Laksystemer til trævinduer;2bc47450-54ca-468e-8b52-7294f4c8baed
Laminat;83f7e92f-ea96-4151-8878-289ad5d113c6
Ler;b02d2490-cae9-4db7-aa43-b93ce15f886f
Ler produkter, ubrændt;1c02aab6-527a-44d3-8c53-1b28a22bb32d
Letbeton;900cc31c-a7b7-4ed7-b618-2f2fc7c40409
Letklinker;3e18c5cb-b376-425e-b384-3010c04ec669
Lim og klæbemørtel;c47b4bed-7e1a-41ab-9e0a-d1435487755c
Limtræ;06489074-2ad5-4525-858b-5f0fb82e3fae
Limtræ, stående brædder;7037d551-1235-41ed-a9fb-e8991dc1911b
Linoleumsgulv;5e95d542-e9cf-425b-bc7f-1abd7283aefe
Lofter;5b042f94-9f57-443f-b476-ad90da3c2803
Loftpaneler;1d7a49af-b3dc-41ed-9208-40d864ee2b9b
Mekanisk;94bdc49c-e1b7-4825-995c-7c1bf32a84e3
Messingbeslag;65ce67e2-4f58-44de-b5b0-9b59f258391d
Metaller;c174de3b-571f-4032-b74a-07232636339c
Mineraluld;732146d8-d9fc-4c79-b32e-34cdeafd5ff8
Måtte;447b28e7-e05b-4037-94a7-291c822a9351
Måtte;aeb6196a-69a7-4272-95ae-9a1712c37cf3
Mørtel (murværk);36c32417-1ab7-4479-8fa6-085e7d597b8e
Natursten;43833b78-f155-45b4-88b7-a15988828381
Natursten;7e91f83f-7b30-4a0e-9c78-4514559a7a0a
OSB-plader;6f974aaf-c1e1-438c-b03b-a9a66c4c1fe6
PIB-tagmembraner (Polyisobutylen);e3edd72a-648b-4177-a3f8-3a5367041f1a
PIR blokskum;f55a93c5-28c6-49a7-a52f-13d83ae51ec6
PU med aluminium;9a1a26a5-fcb5-43b1-ac7a-4d78beaea3cc
PUR blokskum;39a0c4b1-aa8b-4f58-b9e4-7fab5f27af7c
PUR med mineralfilt;0174cddc-36b6-497e-997d-11b3ba55895e
PVC;081371e1-eef6-4b2e-b0c0-e17d4fcf71b1
PVC;8ff88c81-2b9e-4f8c-aed2-cd620f5e2f68
PVC-tagmembraner;4bd639ce-8240-49a9-a99d-28acc6ea8dee
Papiruld, løsfyld;732569c7-9999-4c00-b902-7e1f1f85a5c0
Papiruldsplader;1eded1e8-7abd-4255-9e7b-db137685c6be
Parket;2b9678df-25eb-4aef-95b8-5f3bf1d68017
Parketlak;6fa76e27-97a6-48fe-99bf-6f87d0e71737
Perlite;da27758f-f16e-47d1-a730-eb81269a01bc
Pimpsten;b09c9945-6827-446d-bc60-feab1a81f007
Plade under gulv;b3e97692-c6d4-44bd-b0df-bac154acbe9f
Plader;7aade188-5e22-49a9-bc72-5efb2218a431
Plast;8d6748ab-8bff-4868-b64c-37bff1b1f5c5
Plast;6cfc058f-5996-45e1-b403-81b11096daf4
Plastikbeslag;343d97b6-11fa-4fbb-87d3-b0ac5d978697
Polysulfid;5f3eb4b0-471b-4079-8811-e9892d140ea7
Polyurethan (PUR);8c7b3fbe-3afe-456c-8cf7-50b8757ca80a
Polyurethan (PUR), stift integralskum;d780ea7b-b3b4-4d7d-acec-3a3550a1b2ed
Porebeton;bb96370b-a341-4ac4-b081-e0614f2a8073
Porebeton;633582e3-2e75-40b4-bbba-ad0d2a4e6849
Puds og pudsmørtel;9c526d72-c847-4313-a4c9-304f06c40ec6
Pudssystemer til udvendig facadeisolering (ETICS);44a1814e-721e-4d5c-9c57-e3e501375cf5
Pulverbelægning;70c22651-9841-450b-abeb-6b4dca80438f
Puzzolan;23d1b441-fb01-4dff-8daa-32dca76de8c9
Regn-/gråvandsrør;73a6bc31-be3d-42f5-b173-9b48c00692ea
Restprodukter fra kraftværker;8841abd7-2f80-4567-9da1-32f7c28e9a9c
Rulletrappe;4e7b8983-897d-4b47-a728-f1071f183771
Rustfri stålplader;d0f2acfb-8603-4fd2-acdc-f9b5709a9fbf
Rustfri stålprofiler;660f8de9-727f-4f3e-b4e5-af98f14bab61
Rustfrie stålbeslag;0df27bb0-0619-41cb-918d-3bafa5088c88
Rustfrit drikkevandsrør;12e43d20-777a-471e-9186-492766335057
Sand og grus;8c317aea-6d01-4686-b47d-b163445c9ee2
Sanitetskeramik;d3aed679-78ac-4504-a9d1-52c67f7293e3
Silikat-dispersionsmaling;80e7a74a-b156-4b25-8e3c-f59bdbf0eba0
Silikone;34d5f94b-09b9-4210-bc74-72424161e8be
Silikoneharpiks;990c5a0b-9181-4ece-9d54-9ed421fa5b0d
Skifer;d90b728a-6cce-42e8-af0e-2874d104a976
Skum;a2cf4b99-767a-4790-a12b-3bc0d7bf596c
Skum;6a1503ef-32fb-4453-8a1d-46d442de7ce9
Skum;c690b6cc-d90c-48ae-adb7-62de780ac7ae
Skum, in situ;b08ba3c5-6afa-4ab5-8289-e206ff9ac7a2
Skærvemastiks (SMA);b371ba9d-ead9-413a-88ce-ec4784e29c67
Smede- og støbegods af kobber og messing;339df752-7ed4-43ec-88fc-91a935c5384f
Smede- og støbegods af stål og jern;7f18bf51-8016-4771-9b2a-25a52c82908f
Solcelle-tagmembraner;ae00d6ab-9ecb-4eb0-9678-ad3303309c4c
Sprøjtbare tætningsmaterialer;9aefb6d8-a368-446c-a5dd-a63fbc08a6bc
Spånplader;8b99e15a-fe90-4e87-9c87-c7eb03ba11bd
Stentøj;f3c881c1-743d-48be-b1ea-839d2b17196f
Stenuld;e5bc3adb-b8ff-4616-ba27-ef5ea0ca3c68
Stiv phenolskum;5d26ef88-8b74-481d-9373-e10a8b8ec7c1
Stål;76cf1bf4-88ba-4205-9822-a48ff8d595c8
Stål;45e22f53-0aa5-48c1-9b48-8ab183944b28
Stål, galvaniseret;062569b1-8fb8-41b9-812c-1c0c19b377cd
Stålbeslag;4f34ef96-bd73-4375-9f3d-81554a1a5570
Stålplader;d4881281-dfaa-4325-b827-1029a37f6269
Stålprofiler;c2de7aac-136c-4f0a-a921-aedbae9b8e41
Støbeasfalt;fbdfb68e-1839-4238-b00a-beb9db963100
Støbegods, aluminium;9ed81eb3-de37-4b33-944d-eeb95f8f7b3f
Subtrater;6ab8ec47-317c-4cd8-bfe5-b88a77ec4c89
Syntetisk termoplast / polyolefin;0f08a077-93b9-40ab-9c8c-0247f3a6a46b
TPO-tagmembraner (FPO);73495537-97bc-465a-9580-92f8fa1a7923
Tagpap;67457161-6630-445d-8ff5-23676880263e
Tagsten, beton;de11f674-735d-4b3b-9fa6-978d2c112a7e
Tagsten, tegl;b7d371e6-6eae-4f92-bba7-4666b1d97e02
Teglsten;5452c8de-5540-432c-9447-f498e93a2fe2
Tekniske tekstiler;5f11f1e8-eef8-4e1f-9dbd-125fefbf4295
Tilbehør;499bc803-101d-4731-bf78-322810bdae07
Transparente fyldninger;b8aab225-cf6b-42a4-996c-86a661c18fb5
Transparente plader;ae22e9c2-f4ec-48e1-aedc-af41bf4d35fa
Træ;40d32a7c-1f94-4523-940c-a43bfe87d11c
Træ;b080eb43-599c-4aba-84c8-f894f74c5a30
Træ;08c9e945-0963-427d-b32e-2f44f3efc486
Træ, med brudt kuldebro;4b71f2c5-e0fe-413f-b454-14e1fb339157
Træ-aluminium;e38f4939-ff2a-4823-ad6a-2d114ed3c73e
Træbetonplader;8886cc14-aea6-4385-a439-89594e3790f4
Træcementplader;da6d40c0-34dd-4f8d-946d-40c5bbeda79a
Træfiberisoleringsplade;b156a15f-1807-4633-9d61-09d733e521be
Træfiberplader;47eef3ad-d216-4a68-a01c-65da570967b3
Træfibre og savsmuld, løsfyld;be0fc8ad-0406-43a0-a1e4-c1c26f468840
Træplastkompositter;7f5852cd-b58f-4299-941c-8258025996c9
Træprodukter;60f81ce3-9c5e-40da-b5e6-3749127680e9
Tætningprofiler;87b8ae42-9eb7-43d9-a2d9-75b697a4f235
Tætningsliste til pudsning;c3db3c9c-4c18-4e07-b54f-e86d5638c046
Uigennemsigtige fyldninger;785d722e-17c9-4f23-9a30-ae63543c9c2a
Undertage, membraner;5c4b3df2-09dd-4fe0-bb4d-b8c77996eb45
Vakuumisoleringspaneler;fd45afba-99ed-4ab9-9f24-bc59791db431
Varme, fordeling og forbrugsanlæg;31752941-163f-4714-b3b0-60419566eb18
Varmeanlæg;f3a8d840-3409-48e1-88dd-51d1f93dad46
Ventilationssystem;a9f19bd9-7c27-4f20-8772-b01dc7b6f0b3
Vinduesgreb;06c164eb-bf8c-40d7-8136-4ce90864836e
Vinylgulv;59cef2e6-ea1e-4fa8-9f58-80fd3566a750
Væg- og loftsbehandlinger;d6e284dc-3ba9-45fa-b5b7-7f5c038b1dc2
XPS hvid;c8c1cac1-6d80-499e-aa6e-51b7fca4feb3
Ydervægge;da7aefca-c46c-4af8-b3f8-cb31faf2a2a1
Zinkbeslag;48b04a5a-8f76-4958-a3e5-88a91794477b
Zinkplader;ec0dc08c-92a7-4fdc-8963-c0c0f1355af4
